"gmSeason","gmDate","awayAbbr","awayDayOff","awayPTS","awayAST","awayTO","awaySTL","awayBLK","awayPF","awayFGA","awayFGM","away2PA","away2PM","away3PA","away3PM","awayFTA","awayFTM","awayORB","awayDRB","awayTRB","awayPTS1","awayPTS2","awayPTS3","awayPTS4","awayPTSEx","homeAbbr","homeDayOff","homePTS","homeAST","homeTO","homeSTL","homeBLK","homePF","homeFGA","homeFGM","home2PA","home2PM","home3PA","home3PM","homeFTA","homeFTM","homeORB","homeDRB","homeTRB","homePTS1","homePTS2","homePTS3","homePTS4","homePTSEx"
"2016-17","2017-04-09","OKC",1,106,19,12,7,3,19,96,40,71,34,25,6,22,20,18,36,54,27,25,29,25,0,"DEN",1,105,22,12,6,4,16,84,40,50,29,34,11,15,14,4,38,42,26,27,38,14,0
"2016-17","2017-04-09","DET",1,103,21,18,8,2,12,82,39,54,25,28,14,16,11,15,31,46,24,24,27,28,0,"MEM",1,90,23,15,12,3,16,75,36,54,27,21,9,13,9,6,24,30,28,29,10,23,0
"2016-17","2017-04-09","DAL",1,111,23,10,5,2,23,97,41,52,25,45,16,19,13,17,27,44,29,36,20,26,0,"PHO",1,124,26,12,6,4,18,80,44,61,36,19,8,32,28,8,35,43,40,28,36,20,0
"2016-17","2017-04-09","HOU",1,135,26,18,3,2,22,80,45,37,27,43,18,31,27,5,36,41,42,36,29,28,0,"SAC",1,128,26,5,8,2,18,94,47,63,38,31,9,30,25,7,31,38,27,35,27,39,0
"2016-17","2017-04-09","MIN",2,109,27,15,8,6,16,81,40,65,37,16,3,31,26,8,33,41,21,30,28,30,0,"LAL",1,110,26,16,10,8,23,86,42,59,32,27,10,20,16,12,28,40,29,24,25,32,0
"2016-17","2017-04-10","IND",2,120,30,15,9,6,23,85,49,69,44,16,5,21,17,14,30,44,35,29,26,30,0,"PHI",2,111,20,18,10,1,19,75,35,42,22,33,13,31,28,10,23,33,20,34,25,32,0
"2016-17","2017-04-10","BKN",2,105,18,12,8,7,19,86,31,55,23,31,8,39,35,9,40,49,13,27,37,28,0,"BOS",2,114,31,14,7,4,23,91,41,53,27,38,14,21,18,9,42,51,28,30,32,24,0
"2016-17","2017-04-10","CLE",1,121,19,21,7,6,25,89,44,54,30,35,14,22,19,7,40,47,37,23,31,17,13,"MIA",2,124,28,13,9,6,26,95,44,62,32,33,12,34,24,9,37,46,24,32,24,28,16
"2016-17","2017-04-10","ORL",2,75,18,17,5,5,18,84,29,57,24,27,5,16,12,9,28,37,13,24,22,16,0,"CHI",2,122,33,13,12,4,16,89,48,63,36,26,12,16,14,11,43,54,34,30,28,30,0
"2016-17","2017-04-10","WAS",2,105,27,17,8,6,13,83,42,64,35,19,7,16,14,9,39,48,34,21,24,26,0,"DET",1,101,22,10,9,2,18,94,43,68,33,26,10,5,5,6,30,36,21,21,31,28,0
"2016-17","2017-04-10","CHA",2,79,21,9,11,5,10,81,33,63,28,18,5,13,8,7,32,39,24,22,20,13,0,"MIL",2,89,28,16,4,4,14,77,35,49,19,28,16,5,3,7,38,45,18,25,18,28,0
"2016-17","2017-04-10","SA",2,98,17,15,4,9,15,83,38,62,30,21,8,20,14,13,34,47,28,15,33,22,0,"POR",2,99,18,9,6,3,17,90,37,62,25,28,12,15,13,12,30,42,31,16,24,28,0
"2016-17","2017-04-10","UTA",2,105,29,12,8,3,17,92,41,57,28,35,13,15,10,14,35,49,32,17,25,31,0,"GS",2,99,25,13,5,6,17,80,39,55,30,25,9,17,12,8,34,42,33,18,23,25,0
"2016-17","2017-04-10","HOU",1,96,23,15,5,3,23,84,33,44,24,40,9,27,21,9,32,41,35,22,12,27,0,"LAC",2,125,29,10,9,0,16,91,46,65,36,26,10,28,23,12,37,49,35,26,36,28,0
"2016-17","2017-04-11","CHA",0,76,16,15,11,1,17,88,29,65,26,23,3,19,15,15,25,40,26,18,17,15,0,"ATL",2,103,30,17,6,4,17,79,41,52,34,27,7,18,14,11,39,50,38,25,21,19,0
"2016-17","2017-04-11","OKC",2,100,22,17,7,4,21,86,37,64,30,22,7,25,19,18,36,54,33,23,15,29,0,"MIN",1,98,24,11,12,3,17,86,38,66,33,20,5,25,17,11,24,35,16,27,29,26,0
"2016-17","2017-04-11","DEN",2,109,31,17,7,1,14,84,41,42,23,42,18,14,9,10,43,53,23,34,26,26,0,"DAL",2,91,24,13,8,4,11,88,35,48,23,40,12,11,9,8,34,42,26,18,31,16,0
"2016-17","2017-04-11","NO",3,96,29,17,5,5,16,79,37,57,30,22,7,20,15,5,34,39,25,28,20,23,0,"LAL",2,108,24,13,15,3,18,88,42,66,34,22,8,23,16,8,39,47,26,31,28,23,0
"2016-17","2017-04-11","PHO",2,104,19,9,8,3,23,109,41,79,33,30,8,24,14,18,30,48,25,14,38,27,0,"SAC",2,129,28,13,7,2,23,83,43,64,34,19,9,43,34,8,47,55,28,30,39,32,0
"2016-17","2017-04-12","MIL",2,94,26,17,6,9,20,84,37,61,31,23,6,17,14,9,34,43,36,20,22,16,0,"BOS",2,112,31,8,12,3,17,91,41,54,29,37,12,26,18,11,35,46,25,32,23,32,0
"2016-17","2017-04-12","BKN",2,73,17,19,8,3,16,86,28,53,25,33,3,18,14,10,38,48,13,19,24,17,0,"CHI",2,112,28,13,15,4,18,95,41,65,27,30,14,21,16,14,48,62,27,23,25,37,0
"2016-17","2017-04-12","TOR",3,98,20,9,8,2,20,86,40,60,32,26,8,16,10,12,36,48,26,27,22,23,0,"CLE",2,83,20,15,5,7,14,76,28,39,18,37,10,24,17,10,33,43,21,13,24,25,0
"2016-17","2017-04-12","MIN",1,118,37,15,7,3,15,91,48,68,37,23,11,15,11,10,39,49,32,28,21,37,0,"HOU",1,123,37,10,11,7,14,97,45,41,26,56,19,22,14,16,31,47,33,27,35,28,0
"2016-17","2017-04-12","ATL",1,86,19,20,5,4,15,72,30,43,19,29,11,19,15,8,29,37,15,28,25,18,0,"IND",2,104,21,10,5,7,14,82,39,58,29,24,10,19,16,8,33,41,22,28,34,20,0
"2016-17","2017-04-12","DAL",0,100,21,12,9,5,19,75,33,41,24,34,9,31,25,8,29,37,22,24,24,30,0,"MEM",3,93,18,15,4,5,23,84,33,59,25,25,8,22,19,16,32,48,27,28,19,19,0
"2016-17","2017-04-12","WAS",2,102,18,11,9,0,13,87,42,61,35,26,7,14,11,8,26,34,27,23,27,25,0,"MIA",2,110,19,18,2,4,13,88,46,64,38,24,8,12,10,14,37,51,23,33,35,19,0
"2016-17","2017-04-12","PHI",2,113,21,14,10,1,25,91,46,68,39,23,7,20,14,16,22,38,22,37,28,26,0,"NY",3,114,17,20,6,5,18,80,41,58,32,22,9,32,23,17,25,42,25,31,22,36,0
"2016-17","2017-04-12","DEN",0,111,22,17,6,8,17,85,39,60,32,25,7,32,26,5,38,43,25,31,30,25,0,"OKC",1,105,20,12,10,8,24,101,43,76,35,25,8,17,11,14,37,51,26,38,21,20,0
"2016-17","2017-04-12","DET",2,109,20,8,6,3,15,106,41,71,30,35,11,28,16,17,36,53,17,32,32,28,0,"ORL",2,113,27,11,7,6,22,87,42,62,29,25,13,17,16,6,45,51,38,21,28,26,0
"2016-17","2017-04-12","SA",2,97,16,15,12,2,17,86,39,65,31,21,8,13,11,15,27,42,23,23,26,25,0,"UTA",1,101,24,17,10,5,16,77,39,51,29,26,10,20,13,7,29,36,32,21,29,19,0
"2016-17","2017-04-12","LAL",1,94,23,18,13,2,22,93,41,76,37,17,4,14,8,11,29,40,28,22,20,24,0,"GS",2,109,26,21,14,8,17,90,41,54,29,36,12,22,15,14,40,54,43,21,29,16,0
"2016-17","2017-04-12","SAC",1,95,27,11,2,1,18,81,40,70,35,11,5,14,10,7,30,37,23,24,26,22,0,"LAC",2,115,29,6,4,6,15,83,43,55,33,28,10,25,19,11,32,43,30,23,34,28,0
"2016-17","2017-04-12","NO",1,103,20,11,13,3,17,90,40,66,32,24,8,21,15,11,31,42,22,31,25,25,0,"POR",2,100,22,25,4,2,18,85,41,55,28,30,13,13,5,14,39,53,30,23,32,15,0
"2017-18","2017-10-17","BOS",0,99,24,12,11,4,24,88,36,56,28,32,8,25,19,9,37,46,19,19,33,28,0,"CLE",0,102,19,17,3,4,25,83,38,61,33,22,5,25,21,9,41,50,29,25,18,30,0
"2017-18","2017-10-17","HOU",0,122,28,13,9,5,16,97,47,56,32,41,15,19,13,10,33,43,34,28,26,34,0,"GS",0,121,34,17,5,9,25,80,43,50,27,30,16,21,19,6,35,41,35,36,30,20,0
"2017-18","2017-10-18","CHA",0,90,16,17,4,3,15,73,29,43,20,30,9,29,23,3,44,47,27,18,25,20,0,"DET",0,102,24,9,14,3,21,96,41,70,32,26,9,12,11,9,38,47,29,27,26,20,0
"2017-18","2017-10-18","BKN",0,131,22,20,7,2,25,94,45,64,33,30,12,32,29,11,32,43,30,33,35,33,0,"IND",0,140,29,14,12,9,25,102,53,68,44,34,9,32,25,14,33,47,29,36,41,34,0
"2017-18","2017-10-18","MIA",0,109,27,13,6,4,20,102,44,72,36,30,8,17,13,11,33,44,37,18,23,31,0,"ORL",0,116,22,15,8,10,18,90,43,69,35,21,8,29,22,11,40,51,32,26,30,28,0
"2017-18","2017-10-18","PHI",0,115,25,17,6,6,28,94,43,59,28,35,15,19,14,11,37,48,23,36,23,33,0,"WAS",0,120,21,10,8,10,20,97,42,75,36,22,6,38,30,16,36,52,32,24,34,30,0
"2017-18","2017-10-18","MIL",0,108,19,15,6,4,22,76,38,55,31,21,7,30,25,6,39,45,24,34,18,32,0,"BOS",0,100,23,15,12,2,27,91,39,63,28,28,11,21,11,11,32,43,26,27,27,20,0
"2017-18","2017-10-18","NO",0,91,15,19,4,12,31,79,30,54,23,25,7,29,24,16,35,51,34,18,18,21,0,"MEM",0,103,19,12,9,8,29,92,39,63,30,29,9,28,16,15,30,45,27,27,25,24,0
"2017-18","2017-10-18","ATL",0,117,20,13,11,6,18,94,48,76,39,18,9,15,12,14,36,50,27,31,24,35,0,"DAL",0,111,27,16,5,4,19,86,38,41,21,45,17,21,18,9,32,41,24,23,35,29,0
"2017-18","2017-10-18","DEN",0,96,21,22,4,3,18,77,36,50,23,27,13,12,11,7,31,38,30,28,25,13,0,"UTA",0,106,28,15,9,5,18,81,41,57,32,24,9,16,15,6,30,36,21,28,29,28,0
"2017-18","2017-10-18","MIN",0,99,23,13,7,4,16,85,37,66,29,19,8,23,17,11,31,42,25,24,28,22,0,"SA",0,107,22,11,8,11,18,89,41,68,33,21,8,19,17,12,38,50,32,21,34,20,0
"2017-18","2017-10-18","POR",0,124,22,18,8,7,20,90,44,66,30,24,14,28,22,15,42,57,29,31,38,26,0,"PHO",0,76,10,16,9,8,22,89,28,62,21,27,7,18,13,10,23,33,21,14,20,21,0
"2017-18","2017-10-18","HOU",0,105,19,16,7,3,14,83,33,38,21,45,12,29,27,12,32,44,26,26,23,30,0,"SAC",0,100,19,18,5,4,20,88,42,65,34,23,8,10,8,9,33,42,25,23,24,28,0
"2017-18","2017-10-19","CHI",0,101,22,19,7,2,23,89,37,56,26,33,11,19,16,10,29,39,23,14,27,37,0,"TOR",0,117,26,17,10,4,19,83,39,54,26,29,13,28,26,13,36,49,25,33,26,33,0
"2017-18","2017-10-19","NY",0,84,19,26,8,4,23,79,32,55,25,24,7,20,13,11,30,41,24,18,17,25,0,"OKC",0,105,26,20,14,7,22,90,39,52,28,38,11,22,16,13,28,41,27,26,26,26,0
"2017-18","2017-10-19","LAC",0,108,23,15,12,3,20,107,42,74,30,33,12,13,12,17,42,59,27,26,34,21,0,"LAL",0,92,21,20,8,7,15,91,37,75,33,16,4,23,14,12,40,52,19,23,21,29,0
"2017-18","2017-10-20","ATL",1,91,19,13,11,4,29,95,36,65,29,30,7,14,12,6,32,38,28,28,17,18,0,"CHA",2,109,17,21,5,4,18,86,37,50,26,36,11,30,24,12,45,57,18,31,35,25,0
"2017-18","2017-10-20","POR",1,114,19,9,5,6,26,95,46,76,37,19,9,17,13,11,40,51,31,31,29,23,0,"IND",2,96,15,12,1,4,17,78,35,60,31,18,4,33,22,6,33,39,25,27,21,23,0
"2017-18","2017-10-20","CLE",2,116,25,17,8,3,10,81,44,55,33,26,11,17,17,9,35,44,25,30,31,30,0,"MIL",1,97,23,15,8,2,17,82,38,47,27,35,11,12,10,8,22,30,25,24,24,24,0
"2017-18","2017-10-20","BOS",1,102,16,19,4,5,24,84,35,55,25,29,10,32,22,14,41,55,24,22,23,33,0,"PHI",2,92,20,17,7,4,30,92,35,60,25,32,10,16,12,14,33,47,21,29,22,20,0
"2017-18","2017-10-20","DET",2,111,19,19,12,1,31,87,43,64,33,23,10,20,15,10,23,33,31,34,16,30,0,"WAS",2,115,25,17,12,7,18,75,40,58,34,17,6,35,29,7,30,37,29,29,33,24,0
"2017-18","2017-10-20","ORL",2,121,30,22,9,3,27,89,45,56,27,33,18,15,13,9,31,40,27,28,36,30,0,"BKN",2,126,22,18,13,6,17,92,46,65,37,27,9,35,25,15,33,48,29,29,31,37,0
"2017-18","2017-10-20","UTA",1,97,23,19,10,8,21,77,37,55,28,22,9,17,14,7,31,38,16,26,23,32,0,"MIN",1,100,17,16,11,2,17,81,36,59,29,22,7,26,21,10,34,44,19,27,24,30,0
"2017-18","2017-10-20","SAC",1,93,20,15,8,3,18,87,37,64,27,23,10,13,9,16,41,57,19,27,25,22,0,"DAL",2,88,19,12,8,7,13,75,31,42,20,33,11,21,15,7,29,36,23,23,14,28,0
"2017-18","2017-10-20","GS",2,128,31,18,5,8,23,91,47,51,29,40,18,20,16,10,39,49,26,35,37,30,0,"NO",2,120,28,17,8,2,19,98,45,62,29,36,16,22,14,16,34,50,39,25,26,30,0
"2017-18","2017-10-20","LAL",0,132,22,19,8,3,31,94,48,68,36,26,12,33,24,5,37,42,40,30,36,26,0,"PHO",2,130,17,20,8,9,25,92,45,63,31,29,14,38,26,10,40,50,36,37,26,31,0
"2017-18","2017-10-21","PHI",1,94,18,20,5,4,26,82,32,58,24,24,8,36,22,8,33,41,19,30,22,23,0,"TOR",2,128,23,13,5,10,29,89,42,45,29,44,13,37,31,8,43,51,36,26,40,26,0
"2017-18","2017-10-21","SA",2,87,25,11,8,3,14,93,38,81,37,12,1,16,10,14,38,52,19,22,24,22,0,"CHI",2,77,18,20,3,5,15,82,31,54,23,28,8,9,7,8,40,48,21,17,17,22,0
"2017-18","2017-10-21","ORL",1,114,28,12,7,6,28,90,40,55,23,35,17,20,17,12,38,50,36,20,32,26,0,"CLE",1,93,15,16,4,7,14,86,33,61,26,25,7,27,20,11,33,44,18,27,20,28,0
"2017-18","2017-10-21","DAL",0,91,19,14,6,0,19,84,31,53,18,31,13,21,16,8,33,41,20,19,19,33,0,"HOU",2,107,17,15,12,4,24,82,39,35,28,47,11,22,18,8,46,54,33,29,30,15,0
"2017-18","2017-10-21","GS",0,101,20,17,10,7,28,84,33,46,21,38,12,27,23,12,34,46,26,25,20,30,0,"MEM",3,111,20,14,8,4,25,77,36,50,26,27,10,37,29,6,34,40,31,25,32,23,0
